word2vec,1,4.89
word2vec,2,4.14
word2vec,3,4.2
word2vec,4,4.01
word2vec,5,4.07
word2vec,6,4
word2vec,7,4.12
word2vec,8,4.15
word2vec,9,4.27
word2vec,10,4.06
word2vec,11,4.08
word2vec,12,4.31
word2vec,13,4.11
word2vec,14,3.96
word2vec,15,3.94
word2vec,16,4.1
word2vec,17,4
word2vec,18,4.01
word2vec,19,4.59
word2vec,20,4.65
word2vec,21,4.75
word2vec,22,4.7
word2vec,23,4.23
word2vec,24,4.27
word2vec,25,4.42
word2vec,26,4.34
word2vec,27,4.38
word2vec,28,4.3
word2vec,29,4.46
word2vec,30,4.57
word2vec,31,4.49
word2vec,32,4.39
word2vec,33,4.6
word2vec,34,4.28
word2vec,35,4.45
word2vec,36,4.38
word2vec,37,4.42
word2vec,38,4.51
word2vec,39,4.47
word2vec,40,4.26
word2vec,41,4.46
word2vec,42,4.48
word2vec,43,4.37
word2vec,44,4.4
word2vec,45,4.34
word2vec,46,4.39
word2vec,47,4.36
word2vec,48,4.57
word2vec,49,4.53
word2vec,50,4.63
glove,1,4.58
glove,2,4.66
glove,3,4.69
glove,4,4.55
glove,5,4.51
glove,6,4.32
glove,7,4.34
glove,8,4.49
glove,9,4.33
glove,10,4.43
glove,11,4.28
glove,12,4.22
glove,13,4.22
glove,14,4.45
glove,15,4.33
glove,16,4.17
glove,17,4.22
glove,18,4.26
glove,19,4.16
glove,20,4.12
glove,21,4.28
glove,22,4.39
glove,23,4.11
glove,24,4.17
glove,25,4.46
glove,26,4.26
glove,27,4.3
glove,28,4.32
glove,29,4.13
glove,30,4.34
glove,31,4.19
glove,32,4.34
glove,33,4.28
glove,34,4.24
glove,35,4.33
glove,36,4.43
glove,37,4.46
glove,38,4.26
glove,39,4.21
glove,40,4.37
glove,41,4.28
glove,42,4.27
glove,43,4.09
glove,44,4.32
glove,45,4.25
glove,46,4.29
glove,47,4.3
glove,48,4.15
glove,49,4.22
glove,50,4.43
fasttext,1,4.45
fasttext,2,4.44
fasttext,3,4.1
fasttext,4,4.09
fasttext,5,4.37
fasttext,6,4.51
fasttext,7,4.52
fasttext,8,4.18
fasttext,9,4.21
fasttext,10,4.67
fasttext,11,4.86
fasttext,12,4.62
fasttext,13,4.19
fasttext,14,4.37
fasttext,15,4.49
fasttext,16,4.35
fasttext,17,4.29
fasttext,18,4.33
fasttext,19,4.21
fasttext,20,4.57
fasttext,21,4.42
fasttext,22,4.4
fasttext,23,4.21
fasttext,24,4.49
fasttext,25,4.47
fasttext,26,4.36
fasttext,27,4.36
fasttext,28,4.34
fasttext,29,4.38
fasttext,30,4.22
fasttext,31,4.5
fasttext,32,4.41
fasttext,33,4.46
fasttext,34,4.56
fasttext,35,4.39
fasttext,36,4.27
fasttext,37,4.31
fasttext,38,4.29
fasttext,39,4.66
