word2vec,1,0.6961
word2vec,2,0.6891
word2vec,3,0.6881
word2vec,4,0.6872
word2vec,5,0.6865
word2vec,6,0.6861
word2vec,7,0.6855
word2vec,8,0.6853
word2vec,9,0.6865
word2vec,10,0.6849
word2vec,11,0.6847
word2vec,12,0.6851
word2vec,13,0.6852
word2vec,14,0.6857
word2vec,15,0.6844
word2vec,16,0.6849
word2vec,17,0.6853
word2vec,18,0.6848
word2vec,19,0.6849
word2vec,20,0.6847
word2vec,21,0.6849
word2vec,22,0.6849
word2vec,23,0.6845
word2vec,24,0.6843
word2vec,25,0.6846
word2vec,26,0.6849
word2vec,27,0.6844
word2vec,28,0.6851
word2vec,29,0.6845
word2vec,30,0.6849
word2vec,31,0.6837
word2vec,32,0.6832
word2vec,33,0.6831
word2vec,34,0.6844
word2vec,35,0.6835
word2vec,36,0.6839
word2vec,37,0.6844
word2vec,38,0.6838
word2vec,39,0.6835
word2vec,40,0.6831
word2vec,41,0.6838
word2vec,42,0.6834
word2vec,43,0.683
word2vec,44,0.6844
word2vec,45,0.6839
word2vec,46,0.6838
word2vec,47,0.6835
word2vec,48,0.6832
word2vec,49,0.6845
word2vec,50,0.684
glove,1,0.5267
glove,2,0.5075
glove,3,0.4959
glove,4,0.4929
glove,5,0.4886
glove,6,0.4856
glove,7,0.4849
glove,8,0.4843
glove,9,0.4782
glove,10,0.4788
glove,11,0.4801
glove,12,0.4729
glove,13,0.4722
glove,14,0.4755
glove,15,0.4744
glove,16,0.4714
glove,17,0.4765
glove,18,0.4731
glove,19,0.4714
glove,20,0.4701
glove,21,0.4652
glove,22,0.4684
glove,23,0.4677
glove,24,0.4719
glove,25,0.4664
glove,26,0.4665
glove,27,0.4668
glove,28,0.4649
glove,29,0.4686
glove,30,0.466
glove,31,0.4675
glove,32,0.4655
glove,33,0.4705
glove,34,0.4662
glove,35,0.4604
glove,36,0.4636
glove,37,0.4636
glove,38,0.4648
glove,39,0.4659
glove,40,0.4653
glove,41,0.4615
glove,42,0.4656
glove,43,0.4627
glove,44,0.4616
glove,45,0.462
glove,46,0.4653
glove,47,0.4647
glove,48,0.4638
glove,49,0.4622
glove,50,0.4615
fasttext,1,0.5139
fasttext,2,0.4732
fasttext,3,0.4589
fasttext,4,0.4509
fasttext,5,0.4481
fasttext,6,0.4412
fasttext,7,0.4421
fasttext,8,0.4359
fasttext,9,0.4335
fasttext,10,0.4313
fasttext,11,0.4255
fasttext,12,0.424
fasttext,13,0.4246
fasttext,14,0.4209
fasttext,15,0.4238
fasttext,16,0.4178
fasttext,17,0.4177
fasttext,18,0.415
fasttext,19,0.4143
fasttext,20,0.4116
fasttext,21,0.4157
fasttext,22,0.4113
fasttext,23,0.4111
fasttext,24,0.4113
fasttext,25,0.4094
fasttext,26,0.4082
fasttext,27,0.4087
fasttext,28,0.4037
fasttext,29,0.4061
fasttext,30,0.4059
fasttext,31,0.4002
fasttext,32,0.4028
fasttext,33,0.4025
fasttext,34,0.4026
fasttext,35,0.3966
fasttext,36,0.3998
fasttext,37,0.398
fasttext,38,0.4027
fasttext,39,0.3949
fasttext,40,0.3996
fasttext,41,0.3963
fasttext,42,0.3977
fasttext,43,0.398
fasttext,44,0.3914
fasttext,45,0.3961
fasttext,46,0.3924
fasttext,47,0.3948
fasttext,48,0.3917
fasttext,49,0.391
fasttext,50,0.3816
bert,1,0.4826
bert,2,0.4575
bert,3,0.4464
bert,4,0.4405
bert,5,0.4333
bert,6,0.4301
bert,7,0.4233
bert,8,0.4187
bert,9,0.4147
bert,10,0.4071
bert,11,0.4076
bert,12,0.4014
bert,13,0.4008
bert,14,0.3981
bert,15,0.3939
bert,16,0.3921
bert,17,0.3834
bert,18,0.3828
bert,19,0.3848
bert,20,0.3793
bert,21,0.3754
bert,22,0.3713
bert,23,0.3725
bert,24,0.3715
bert,25,0.3631
bert,26,0.365
bert,27,0.3617
bert,28,0.3562
bert,29,0.3546
bert,30,0.3586
bert,31,0.3495
bert,32,0.3505
bert,33,0.3518
bert,34,0.3475
bert,35,0.3436
bert,36,0.3391
bert,37,0.3365
bert,38,0.3391
bert,39,0.3364
bert,40,0.3371
bert,41,0.3328
bert,42,0.3358
bert,43,0.3323
bert,44,0.3304
bert,45,0.3253
bert,46,0.3259
