word2vec,1,0.695
word2vec,2,0.6844
word2vec,3,0.6835
word2vec,4,0.6808
word2vec,5,0.6818
word2vec,6,0.6804
word2vec,7,0.6794
word2vec,8,0.6784
word2vec,9,0.6787
word2vec,10,0.6781
word2vec,11,0.6778
word2vec,12,0.6775
word2vec,13,0.6777
word2vec,14,0.677
word2vec,15,0.6761
word2vec,16,0.6775
word2vec,17,0.6757
word2vec,18,0.6755
word2vec,19,0.6757
word2vec,20,0.6754
word2vec,21,0.6751
word2vec,22,0.6761
word2vec,23,0.6754
word2vec,24,0.6746
word2vec,25,0.6754
word2vec,26,0.6744
word2vec,27,0.6735
word2vec,28,0.6738
word2vec,29,0.6741
word2vec,30,0.6743
word2vec,31,0.6734
word2vec,32,0.6734
word2vec,33,0.674
word2vec,34,0.6733
word2vec,35,0.6737
word2vec,36,0.6731
word2vec,37,0.6743
word2vec,38,0.6734
word2vec,39,0.6725
word2vec,40,0.6733
word2vec,41,0.6726
word2vec,42,0.6733
word2vec,43,0.6725
word2vec,44,0.6728
word2vec,45,0.6724
word2vec,46,0.6726
word2vec,47,0.6726
word2vec,48,0.6725
word2vec,49,0.673
word2vec,50,0.6718
glove,1,0.5153
glove,2,0.4742
glove,3,0.4607
glove,4,0.458
glove,5,0.4533
glove,6,0.4511
glove,7,0.45
glove,8,0.4452
glove,9,0.4424
glove,10,0.4386
glove,11,0.4383
glove,12,0.4384
glove,13,0.4346
glove,14,0.4366
glove,15,0.434
glove,16,0.4334
glove,17,0.4325
glove,18,0.4302
glove,19,0.4292
glove,20,0.4308
glove,21,0.4297
glove,22,0.43
glove,23,0.4243
glove,24,0.4308
glove,25,0.4287
glove,26,0.4238
glove,27,0.4246
glove,28,0.4239
glove,29,0.4249
glove,30,0.4218
glove,31,0.4238
glove,32,0.4238
glove,33,0.4235
glove,34,0.4221
glove,35,0.4183
glove,36,0.4218
glove,37,0.4213
glove,38,0.4197
glove,39,0.421
glove,40,0.4207
glove,41,0.4193
glove,42,0.4194
glove,43,0.4172
glove,44,0.4224
glove,45,0.4185
glove,46,0.4206
glove,47,0.4189
glove,48,0.4199
glove,49,0.4172
glove,50,0.4197
fasttext,1,0.4856
fasttext,2,0.431
fasttext,3,0.4205
fasttext,4,0.4101
fasttext,5,0.4054
fasttext,6,0.4002
fasttext,7,0.3958
fasttext,8,0.3924
fasttext,9,0.3894
fasttext,10,0.3857
fasttext,11,0.3804
fasttext,12,0.3808
fasttext,13,0.3784
fasttext,14,0.3769
fasttext,15,0.3741
fasttext,16,0.3731
fasttext,17,0.3705
fasttext,18,0.3699
fasttext,19,0.367
fasttext,20,0.3624
fasttext,21,0.3651
fasttext,22,0.3604
fasttext,23,0.3601
fasttext,24,0.3562
fasttext,25,0.36
fasttext,26,0.3594
fasttext,27,0.3575
fasttext,28,0.3496
fasttext,29,0.3585
fasttext,30,0.3497
fasttext,31,0.3466
fasttext,32,0.3473
fasttext,33,0.3494
fasttext,34,0.3461
fasttext,35,0.3462
fasttext,36,0.3445
fasttext,37,0.3419
fasttext,38,0.3403
fasttext,39,0.3429
fasttext,40,0.3388
fasttext,41,0.3388
fasttext,42,0.34
fasttext,43,0.3371
fasttext,44,0.3358
fasttext,45,0.3326
fasttext,46,0.3306
fasttext,47,0.3356
fasttext,48,0.3325
fasttext,49,0.332
fasttext,50,0.3255
bert,1,0.4605
bert,2,0.4264
bert,3,0.4139
bert,4,0.4016
bert,5,0.3965
bert,6,0.3899
bert,7,0.3823
bert,8,0.3772
bert,9,0.3743
bert,10,0.3624
bert,11,0.3604
bert,12,0.358
bert,13,0.347
bert,14,0.3441
bert,15,0.3406
bert,16,0.3312
bert,17,0.3273
bert,18,0.3256
bert,19,0.3151
bert,20,0.3127
bert,21,0.3053
bert,22,0.3074
bert,23,0.2994
bert,24,0.2988
bert,25,0.2889
bert,26,0.2896
bert,27,0.2893
bert,28,0.2806
bert,29,0.281
bert,30,0.278
bert,31,0.2713
bert,32,0.2647
bert,33,0.2658
bert,34,0.2636
bert,35,0.2578
bert,36,0.2563
bert,37,0.2545
bert,38,0.2499
bert,39,0.2526
bert,40,0.244
bert,41,0.2506
bert,42,0.2416
bert,43,0.2436
bert,44,0.2407
bert,45,0.2369
bert,46,0.2368
bert,47,0.2337
bert,48,0.2311
bert,49,0.2315
bert,50,0.2304
sbert,1,0.4035
sbert,2,0.3592
sbert,3,0.3451
sbert,4,0.3363
sbert,5,0.3301
sbert,6,0.3239
sbert,7,0.3146
sbert,8,0.3083
sbert,9,0.3026
sbert,10,0.2978
sbert,11,0.2926
sbert,12,0.2821
sbert,13,0.2772
sbert,14,0.2724
sbert,15,0.2683
sbert,16,0.2652
sbert,17,0.2604
sbert,18,0.2542
sbert,19,0.2516
sbert,20,0.2482
sbert,21,0.242
sbert,22,0.2381
sbert,23,0.2372
sbert,24,0.2327
sbert,25,0.2299
sbert,26,0.2264
sbert,27,0.2219
sbert,28,0.2224
sbert,29,0.2206
sbert,30,0.2147
sbert,31,0.2112
sbert,32,0.2117
sbert,33,0.2101
sbert,34,0.2097
sbert,35,0.2034
sbert,36,0.2087
sbert,37,0.2045
sbert,38,0.1968
sbert,39,0.1985
sbert,40,0.1989
sbert,41,0.1935
sbert,42,0.1873
sbert,43,0.192
sbert,44,0.191
sbert,45,0.1883
sbert,46,0.1882
sbert,47,0.1861
sbert,48,0.1834
sbert,49,0.1802
sbert,50,0.1815
simcse,1,0.4483
simcse,2,0.4073
simcse,3,0.3965
simcse,4,0.3832
simcse,5,0.3754
simcse,6,0.3664
simcse,7,0.3573
simcse,8,0.3514
simcse,9,0.3465
simcse,10,0.3359
simcse,11,0.3322
simcse,12,0.3228
simcse,13,0.3152
simcse,14,0.3115
simcse,15,0.3072
simcse,16,0.2996
simcse,17,0.2977
simcse,18,0.2912
simcse,19,0.2853
simcse,20,0.2843
simcse,21,0.2793
simcse,22,0.2712
simcse,23,0.267
simcse,24,0.2682
simcse,25,0.2646
simcse,26,0.2623
simcse,27,0.2567
simcse,28,0.2521
simcse,29,0.2522
simcse,30,0.2473
simcse,31,0.2429
simcse,32,0.2465
simcse,33,0.2419
simcse,34,0.2369
simcse,35,0.2329
simcse,36,0.2339
simcse,37,0.233
simcse,38,0.2273
simcse,39,0.228
simcse,40,0.2224
simcse,41,0.2247
simcse,42,0.2204
simcse,43,0.2147
simcse,44,0.2207
simcse,45,0.2197
simcse,46,0.2152
simcse,47,0.2135
simcse,48,0.215
simcse,49,0.2084
simcse,50,0.2081
llm,1,0.3604
llm,2,0.3251
llm,3,0.3124
llm,4,0.303
llm,5,0.297
llm,6,0.2876
llm,7,0.2845
llm,8,0.2709
llm,9,0.2678
llm,10,0.2619
llm,11,0.2563
llm,12,0.248
llm,13,0.2457
llm,14,0.241
llm,15,0.232
llm,16,0.2276
llm,17,0.2265
llm,18,0.2178
llm,19,0.2158
llm,20,0.2128
llm,21,0.2057
llm,22,0.2042
llm,23,0.2028
llm,24,0.1958
llm,25,0.1927
llm,26,0.1908
llm,27,0.1838
llm,28,0.1896
llm,29,0.1809
llm,30,0.1744
llm,31,0.1771
llm,32,0.1715
llm,33,0.1704
llm,34,0.169
llm,35,0.1678
llm,36,0.1678
llm,37,0.1627
llm,38,0.1621
llm,39,0.165
llm,40,0.1623
llm,41,0.1608
llm,42,0.1567
llm,43,0.1517
llm,44,0.1511
llm,45,0.1493
llm,46,0.1494
llm,47,0.1511
llm,48,0.1427
llm,49,0.1466
llm,50,0.1461
