word2vec,1,57.1238,0.5845,0.5616,0.5349
word2vec,2,57.1238,0.5847,0.5615,0.5346
word2vec,3,57.3372,0.5885,0.5635,0.5357
word2vec,4,57.2972,0.583,0.5641,0.5426
word2vec,5,57.3773,0.5846,0.5648,0.5427
word2vec,6,57.3639,0.5844,0.5647,0.5425
word2vec,7,57.4306,0.5843,0.5656,0.5448
word2vec,8,57.4306,0.5883,0.5647,0.5388
word2vec,9,57.5907,0.5854,0.5674,0.548
word2vec,10,57.6041,0.588,0.567,0.5444
word2vec,11,57.4707,0.5846,0.566,0.5454
word2vec,12,57.5507,0.5856,0.5668,0.5464
word2vec,13,57.5107,0.5842,0.5667,0.5474
word2vec,14,57.6174,0.5877,0.5672,0.5452
word2vec,15,57.5907,0.5902,0.5664,0.5409
word2vec,16,57.444,0.5875,0.5651,0.5403
word2vec,17,57.4039,0.5843,0.5652,0.5439
word2vec,18,57.5374,0.5888,0.566,0.5413
word2vec,19,57.524,0.5905,0.5655,0.5385
word2vec,20,57.6574,0.5892,0.5674,0.5443
word2vec,21,57.5907,0.5853,0.5674,0.5481
word2vec,22,57.484,0.5888,0.5653,0.5396
word2vec,23,57.444,0.5875,0.565,0.5403
word2vec,24,57.524,0.5891,0.5658,0.5405
word2vec,25,57.444,0.5861,0.5653,0.5424
word2vec,26,57.5374,0.5862,0.5665,0.5451
word2vec,27,57.5107,0.5852,0.5664,0.5458
word2vec,28,57.5107,0.5891,0.5656,0.54
word2vec,29,57.6041,0.5908,0.5664,0.5405
word2vec,30,57.6041,0.5862,0.5674,0.5471
word2vec,31,57.4306,0.5894,0.5645,0.5373
word2vec,32,57.444,0.5887,0.5648,0.5386
word2vec,33,57.524,0.5895,0.5657,0.54
word2vec,34,57.6041,0.5875,0.5671,0.5452
word2vec,35,57.6307,0.592,0.5666,0.5397
word2vec,36,57.7775,0.5936,0.5681,0.5419
word2vec,37,57.6441,0.592,0.5667,0.5401
word2vec,38,57.6708,0.5881,0.5678,0.5462
word2vec,39,57.7775,0.591,0.5686,0.5453
word2vec,40,57.7908,0.5905,0.5689,0.5464
word2vec,41,57.7908,0.59,0.5689,0.547
word2vec,42,57.6841,0.5889,0.5678,0.5454
word2vec,43,57.7241,0.5927,0.5676,0.5414
word2vec,44,57.7241,0.5918,0.5678,0.5427
word2vec,45,57.7375,0.5933,0.5677,0.541
word2vec,46,57.7508,0.5936,0.5678,0.5411
word2vec,47,57.7775,0.5901,0.5688,0.5465
word2vec,48,57.6841,0.5917,0.5673,0.5416
word2vec,49,57.6708,0.5901,0.5674,0.5434
word2vec,50,57.564,0.5891,0.5662,0.5416
glove,1,77.6014,0.7757,0.7758,0.7757
glove,2,78.6419,0.7865,0.7869,0.7864
glove,3,79.0955,0.7915,0.7918,0.7909
glove,4,79.429,0.7949,0.7952,0.7943
glove,5,79.3356,0.7949,0.7946,0.7934
glove,6,79.8959,0.7993,0.7996,0.7989
glove,7,79.7892,0.8006,0.7996,0.7978
glove,8,80.016,0.8021,0.8016,0.8001
glove,9,79.4691,0.8007,0.7972,0.7944
glove,10,80.3629,0.8038,0.8042,0.8036
glove,11,80.3895,0.8043,0.8046,0.8039
glove,12,80.4696,0.8044,0.8044,0.8044
glove,13,80.3228,0.8035,0.8039,0.8032
glove,14,80.5363,0.8058,0.8061,0.8053
glove,15,80.4162,0.8046,0.8049,0.8041
glove,16,80.7364,0.8079,0.8082,0.8074
glove,17,80.1761,0.8037,0.8032,0.8017
glove,18,80.7231,0.8072,0.8076,0.8072
glove,19,80.6297,0.8066,0.807,0.8063
glove,20,80.683,0.8068,0.8062,0.8064
glove,21,80.6297,0.8062,0.8057,0.8059
glove,22,80.4696,0.8075,0.8064,0.8046
glove,23,80.4562,0.8069,0.8061,0.8045
glove,24,80.9899,0.8108,0.8109,0.8099
glove,25,80.9498,0.81,0.8103,0.8095
glove,26,80.9765,0.81,0.8104,0.8097
glove,27,80.6163,0.8089,0.8079,0.8061
glove,28,80.8565,0.8095,0.8096,0.8086
glove,29,81.0165,0.8099,0.8102,0.81
glove,30,81.0032,0.811,0.8111,0.81
glove,31,81.19,0.8117,0.8115,0.8116
glove,32,80.9365,0.8112,0.8108,0.8094
glove,33,80.8164,0.8095,0.8094,0.8082
glove,34,80.6564,0.8084,0.808,0.8066
glove,35,80.6564,0.8093,0.8083,0.8065
glove,36,81.1766,0.8115,0.8115,0.8115
glove,37,81.23,0.813,0.8132,0.8123
glove,38,80.683,0.8094,0.8085,0.8068
glove,39,81.4434,0.8146,0.815,0.8144
glove,40,81.2967,0.8142,0.8142,0.813
glove,41,81.3767,0.8142,0.8145,0.8137
glove,42,81.4835,0.8146,0.8149,0.8147
glove,43,81.2967,0.8128,0.8131,0.8128
glove,44,81.3901,0.8136,0.8137,0.8137
glove,45,80.7497,0.8109,0.8094,0.8074
glove,46,81.3901,0.8136,0.8136,0.8136
glove,47,81.6569,0.8163,0.8164,0.8163
glove,48,81.6302,0.816,0.8162,0.8161
glove,49,81.2166,0.8147,0.8138,0.8121
glove,50,81.2967,0.8148,0.8144,0.813
fasttext,1,74.7332,0.7952,0.7546,0.74
fasttext,2,81.3634,0.8215,0.8165,0.8132
fasttext,3,82.6441,0.8278,0.8251,0.8256
fasttext,4,83.2044,0.8338,0.8334,0.832
fasttext,5,82.9109,0.8359,0.8317,0.8288
