word2vec,1,57.1772,0.585,0.5622,0.5358
word2vec,2,57.1905,0.5851,0.5623,0.5361
word2vec,3,57.5907,0.589,0.5666,0.5425
word2vec,4,57.5907,0.588,0.5668,0.5441
word2vec,5,57.4039,0.5905,0.564,0.535
word2vec,6,57.2972,0.5863,0.5634,0.5376
word2vec,7,57.3906,0.5827,0.5654,0.5461
word2vec,8,57.3506,0.5866,0.5641,0.5388
word2vec,9,57.5107,0.5886,0.5657,0.5408
word2vec,10,57.5374,0.5889,0.566,0.5412
word2vec,11,57.5374,0.589,0.5659,0.541
word2vec,12,57.3773,0.5821,0.5654,0.5467
word2vec,13,57.3906,0.5851,0.5649,0.5422
word2vec,14,57.5374,0.5944,0.565,0.5339
word2vec,15,57.484,0.5909,0.5649,0.5368
word2vec,16,57.4306,0.5885,0.5647,0.5385
word2vec,17,57.6174,0.5869,0.5674,0.5464
word2vec,18,57.524,0.5899,0.5656,0.5394
word2vec,19,57.6441,0.5931,0.5665,0.5387
word2vec,20,57.6041,0.5898,0.5666,0.5419
word2vec,21,57.4973,0.5852,0.5662,0.5453
word2vec,22,57.6307,0.5908,0.5668,0.5413
word2vec,23,57.484,0.5917,0.5648,0.5358
word2vec,24,57.4973,0.589,0.5654,0.5398
word2vec,25,57.5107,0.5891,0.5656,0.54
word2vec,26,57.4306,0.5885,0.5647,0.5385
word2vec,27,57.5907,0.5902,0.5664,0.5409
word2vec,28,57.4306,0.5903,0.5644,0.536
word2vec,29,57.524,0.5917,0.5653,0.5369
word2vec,30,57.7108,0.593,0.5674,0.5406
word2vec,31,57.564,0.5906,0.566,0.5395
word2vec,32,57.5774,0.5922,0.5659,0.5378
word2vec,33,57.5774,0.5889,0.5665,0.5423
word2vec,34,57.5907,0.5928,0.5659,0.5375
word2vec,35,57.4707,0.5905,0.5648,0.537
word2vec,36,57.4707,0.5903,0.5649,0.5373
word2vec,37,57.5507,0.5921,0.5656,0.5372
word2vec,38,57.5107,0.5889,0.5656,0.5403
word2vec,39,57.5107,0.589,0.5656,0.5402
word2vec,40,57.484,0.591,0.5649,0.5367
word2vec,41,57.5774,0.5903,0.5662,0.5404
word2vec,42,57.3906,0.5883,0.5642,0.5376
word2vec,43,57.6307,0.5921,0.5665,0.5395
word2vec,44,57.5107,0.5886,0.5657,0.5407
word2vec,45,57.4707,0.5893,0.565,0.5386
word2vec,46,57.4573,0.5906,0.5646,0.5364
word2vec,47,57.4973,0.5874,0.5657,0.542
word2vec,48,57.6174,0.5901,0.5667,0.5418
word2vec,49,57.5907,0.5898,0.5665,0.5414
word2vec,50,57.5907,0.5899,0.5664,0.5413
glove,1,79.3356,0.7933,0.7937,0.7933
glove,2,79.9226,0.799,0.7994,0.7991
glove,3,80.3362,0.8031,0.8032,0.8031
glove,4,80.3895,0.8041,0.8045,0.8039
glove,5,80.4296,0.804,0.8042,0.8041
glove,6,80.8298,0.808,0.8081,0.8081
glove,7,80.9899,0.8104,0.8107,0.8099
glove,8,80.5229,0.8061,0.8062,0.8052
glove,9,80.6163,0.8075,0.8074,0.8062
glove,10,81.1633,0.8116,0.811,0.8112
glove,11,81.1366,0.8116,0.812,0.8113
glove,12,81.2166,0.8119,0.8118,0.8119
glove,13,81.1499,0.8113,0.8112,0.8112
glove,14,81.2567,0.8125,0.8129,0.8125
glove,15,80.8698,0.8088,0.8092,0.8086
glove,16,81.19,0.8116,0.8117,0.8117
glove,17,80.9632,0.8107,0.8107,0.8096
glove,18,81.1233,0.8113,0.8118,0.8112
glove,19,81.0432,0.8102,0.8104,0.8103
glove,20,81.4034,0.8142,0.8132,0.8135
glove,21,81.27,0.8136,0.8114,0.8119
glove,22,81.0699,0.8114,0.8116,0.8107
glove,23,81.4434,0.8152,0.8154,0.8144
glove,24,81.4301,0.8141,0.8144,0.8142
glove,25,81.7769,0.8177,0.8182,0.8177
glove,26,81.5502,0.8153,0.815,0.8152
glove,27,81.27,0.813,0.8134,0.8127
glove,28,81.23,0.8121,0.8124,0.8121
glove,29,81.7636,0.8174,0.8173,0.8174
glove,30,81.5902,0.8156,0.8158,0.8157
glove,31,81.5902,0.8158,0.8153,0.8155
glove,32,81.4434,0.8154,0.8155,0.8144
glove,33,81.6302,0.816,0.8163,0.8161
glove,34,81.5368,0.8157,0.8161,0.8153
glove,35,81.3367,0.8133,0.8138,0.8133
glove,36,81.5768,0.8161,0.8148,0.8152
glove,37,81.4168,0.8146,0.815,0.8142
glove,38,81.4701,0.8162,0.816,0.8147
glove,39,81.6702,0.8165,0.8168,0.8166
glove,40,81.6836,0.8171,0.8175,0.8168
glove,41,81.4168,0.8146,0.8149,0.8141
glove,42,81.4968,0.8147,0.8151,0.8148
glove,43,81.5368,0.8152,0.815,0.8151
glove,44,81.817,0.8182,0.8174,0.8177
glove,45,81.0299,0.8133,0.8121,0.8102
glove,46,81.5768,0.8155,0.8158,0.8156
glove,47,81.7102,0.817,0.8166,0.8167
glove,48,81.5768,0.8159,0.815,0.8153
glove,49,81.1633,0.8141,0.8133,0.8116
glove,50,81.5635,0.8166,0.8167,0.8156
fasttext,1,81.7636,0.8196,0.8191,0.8176
fasttext,2,79.429,0.8139,0.7894,0.7889
fasttext,3,83.2177,0.8359,0.8341,0.8321
fasttext,4,80.4162,0.8209,0.7997,0.7998
fasttext,5,83.5779,0.8379,0.8342,0.8349
fasttext,6,75.4402,0.8055,0.7619,0.747
fasttext,7,80.1894,0.8243,0.7968,0.7963
fasttext,8,84.285,0.8427,0.8425,0.8426
fasttext,9,83.3911,0.8376,0.8318,0.8326
fasttext,10,78.722,0.8155,0.7927,0.7843
fasttext,11,82.6441,0.8338,0.8292,0.8261
fasttext,12,83.8847,0.8434,0.841,0.8387
fasttext,13,80.1494,0.8239,0.7964,0.7959
fasttext,14,81.9771,0.8327,0.8234,0.819
fasttext,15,84.7519,0.8473,0.8472,0.8473
fasttext,16,83.9381,0.8434,0.8373,0.8381
fasttext,17,80.4696,0.8305,0.8098,0.8024
fasttext,18,84.8052,0.8479,0.8477,0.8478
fasttext,19,84.5918,0.849,0.8441,0.8449
fasttext,20,84.8586,0.8503,0.8472,0.8479
fasttext,21,84.0448,0.8456,0.8381,0.839
fasttext,22,84.6852,0.8471,0.8462,0.8465
fasttext,23,84.7519,0.8474,0.8472,0.8473
fasttext,24,84.0048,0.8448,0.8378,0.8387
fasttext,25,85.2588,0.8529,0.8519,0.8522
fasttext,26,80.5096,0.8237,0.8005,0.8004
fasttext,27,81.4301,0.8288,0.8102,0.8107
fasttext,28,85.1121,0.8509,0.8513,0.851
fasttext,29,84.6451,0.8503,0.8444,0.8453
fasttext,30,85.0854,0.8513,0.85,0.8504
fasttext,31,84.8319,0.8512,0.8465,0.8474
fasttext,32,84.8052,0.8518,0.85,0.848
fasttext,33,83.3111,0.8421,0.83,0.8309
fasttext,34,84.6585,0.8495,0.8448,0.8456
fasttext,35,85.2588,0.8527,0.8532,0.8525
fasttext,36,82.9376,0.8439,0.8332,0.8285
fasttext,37,78.2551,0.82,0.7888,0.7783
fasttext,38,84.2983,0.8461,0.8411,0.8419
fasttext,39,82.7908,0.8422,0.824,0.8247
fasttext,40,83.3378,0.8445,0.8299,0.8308
fasttext,41,85.0854,0.8508,0.8505,0.8506
fasttext,42,83.6179,0.8405,0.834,0.8348
fasttext,43,83.778,0.8464,0.8348,0.8357
fasttext,44,84.952,0.8518,0.8511,0.8495
fasttext,45,85.3922,0.8547,0.8529,0.8534
fasttext,46,85.1921,0.8529,0.853,0.8519
fasttext,47,84.6585,0.8508,0.8445,0.8454
fasttext,48,84.0582,0.8497,0.8375,0.8385
fasttext,49,84.992,0.8532,0.8518,0.8499
fasttext,50,84.8186,0.8497,0.8469,0.8475
bert,1,80.6564,0.8077,0.8077,0.8066
bert,2,81.9237,0.8195,0.8199,0.8192
bert,3,81.6569,0.8165,0.817,0.8165
bert,4,82.0171,0.8201,0.8205,0.8201
bert,5,82.6174,0.826,0.8258,0.8259
bert,6,82.5507,0.8265,0.8266,0.8255
bert,7,82.9242,0.8291,0.8289,0.8289
bert,8,82.7108,0.8271,0.8276,0.8271
bert,9,82.6574,0.8263,0.8265,0.8264
bert,10,82.484,0.8254,0.8238,0.8243
bert,11,82.7775,0.8278,0.8271,0.8274
bert,12,82.4973,0.8253,0.8257,0.8249
bert,13,82.8175,0.8286,0.829,0.8282
bert,14,82.7375,0.8273,0.8277,0.8273
bert,15,82.9109,0.829,0.8294,0.829
bert,16,82.6841,0.8269,0.8261,0.8264
bert,17,82.9109,0.829,0.8294,0.829
bert,18,82.6174,0.826,0.8264,0.8261
bert,19,82.6574,0.8273,0.8255,0.8259
bert,20,82.7108,0.827,0.8274,0.827
bert,21,82.7775,0.8277,0.8282,0.8277
bert,22,82.7508,0.8273,0.8277,0.8274
bert,23,82.5774,0.8255,0.8256,0.8256
bert,24,82.6441,0.8267,0.8256,0.826
bert,25,82.564,0.8254,0.8253,0.8254
bert,26,82.6174,0.8259,0.826,0.826
bert,27,82.4306,0.8259,0.8256,0.8243
bert,28,82.7908,0.8276,0.8278,0.8277
bert,29,82.7641,0.8286,0.8264,0.827
bert,30,82.8975,0.8288,0.8292,0.8289
bert,31,82.7641,0.8275,0.828,0.8276
bert,32,82.2439,0.823,0.8214,0.8218
bert,33,82.7108,0.8271,0.8265,0.8267
bert,34,82.4039,0.8245,0.8248,0.824
bert,35,83.0309,0.8301,0.8304,0.8302
bert,36,82.7775,0.8279,0.8271,0.8274
bert,37,82.6041,0.8259,0.8264,0.826
bert,38,82.3106,0.8233,0.8237,0.8231
bert,39,82.2572,0.8227,0.8231,0.8225
bert,40,82.3372,0.8231,0.8231,0.8231
bert,41,82.2038,0.8233,0.8232,0.822
bert,42,82.5907,0.8258,0.8254,0.8256
bert,43,82.2439,0.8228,0.8232,0.8224
bert,44,82.0571,0.8207,0.8212,0.8205
bert,45,82.4039,0.8248,0.8229,0.8234
bert,46,82.3906,0.8239,0.8244,0.8239
bert,47,82.2972,0.8227,0.8228,0.8227
bert,48,82.3906,0.8236,0.8238,0.8237
bert,49,82.2572,0.823,0.8233,0.8226
bert,50,82.1238,0.8213,0.8217,0.8212
sbert,1,85.5656,0.8555,0.8559,0.8556
sbert,2,85.9792,0.8603,0.8607,0.8598
sbert,3,85.9792,0.8597,0.8602,0.8597
sbert,4,86.3127,0.8636,0.864,0.8631
sbert,5,86.6996,0.8668,0.8671,0.8669
sbert,6,86.3394,0.8634,0.863,0.8631
sbert,7,86.5528,0.8654,0.8659,0.8655
sbert,8,86.1793,0.8629,0.863,0.8618
sbert,9,86.9264,0.869,0.8693,0.8691
sbert,10,86.3394,0.864,0.8625,0.863
sbert,11,86.9931,0.8697,0.8701,0.8698
sbert,12,86.833,0.8681,0.8685,0.8682
sbert,13,86.5395,0.8652,0.8655,0.8653
sbert,14,86.3527,0.8642,0.8645,0.8635
sbert,15,86.7529,0.8674,0.8673,0.8673
sbert,16,86.6329,0.8662,0.8667,0.8663
sbert,17,86.5928,0.8662,0.8667,0.8659
sbert,18,86.3394,0.8657,0.865,0.8634
sbert,19,86.5128,0.8659,0.8642,0.8647
