word2vec,1,0.6919
word2vec,2,0.6865
word2vec,3,0.6844
word2vec,4,0.6838
word2vec,5,0.6831
word2vec,6,0.6816
word2vec,7,0.6798
word2vec,8,0.6789
word2vec,9,0.6795
word2vec,10,0.6784
word2vec,11,0.6789
word2vec,12,0.6787
word2vec,13,0.6777
word2vec,14,0.6781
word2vec,15,0.6777
word2vec,16,0.6774
word2vec,17,0.6777
word2vec,18,0.6767
word2vec,19,0.6767
word2vec,20,0.6766
word2vec,21,0.6761
word2vec,22,0.676
word2vec,23,0.6763
word2vec,24,0.6752
word2vec,25,0.6761
word2vec,26,0.6761
word2vec,27,0.6752
word2vec,28,0.6752
word2vec,29,0.6764
word2vec,30,0.6764
word2vec,31,0.6756
word2vec,32,0.6756
word2vec,33,0.6754
word2vec,34,0.6748
word2vec,35,0.6745
word2vec,36,0.6747
word2vec,37,0.6749
word2vec,38,0.6743
word2vec,39,0.6739
word2vec,40,0.6736
word2vec,41,0.6748
word2vec,42,0.675
word2vec,43,0.6745
word2vec,44,0.6746
word2vec,45,0.6736
word2vec,46,0.6745
word2vec,47,0.6739
word2vec,48,0.6745
word2vec,49,0.6743
word2vec,50,0.6752
glove,1,0.5252
glove,2,0.491
glove,3,0.4765
glove,4,0.4758
glove,5,0.4712
glove,6,0.4669
glove,7,0.4663
glove,8,0.465
glove,9,0.4614
glove,10,0.4597
glove,11,0.4594
glove,12,0.4567
glove,13,0.4571
glove,14,0.4556
glove,15,0.4559
glove,16,0.4518
glove,17,0.4584
glove,18,0.4542
glove,19,0.454
glove,20,0.4488
glove,21,0.4503
glove,22,0.4502
glove,23,0.4466
glove,24,0.4547
glove,25,0.4473
glove,26,0.4467
glove,27,0.4484
glove,28,0.4459
glove,29,0.4489
glove,30,0.448
glove,31,0.4485
glove,32,0.4464
glove,33,0.451
glove,34,0.447
glove,35,0.4423
glove,36,0.448
glove,37,0.4446
glove,38,0.4452
glove,39,0.4431
glove,40,0.4458
glove,41,0.4412
glove,42,0.4456
glove,43,0.4455
glove,44,0.441
glove,45,0.4424
glove,46,0.4411
glove,47,0.4447
glove,48,0.4442
glove,49,0.4478
glove,50,0.4432
fasttext,1,0.4991
fasttext,2,0.4537
fasttext,3,0.4401
fasttext,4,0.4315
fasttext,5,0.4263
fasttext,6,0.4223
fasttext,7,0.4189
fasttext,8,0.4138
fasttext,9,0.4124
fasttext,10,0.4114
fasttext,11,0.4034
fasttext,12,0.4005
fasttext,13,0.4064
fasttext,14,0.399
fasttext,15,0.402
fasttext,16,0.3964
fasttext,17,0.394
fasttext,18,0.393
fasttext,19,0.3931
fasttext,20,0.3912
fasttext,21,0.3921
fasttext,22,0.388
fasttext,23,0.3876
fasttext,24,0.3923
fasttext,25,0.3856
fasttext,26,0.3831
fasttext,27,0.3865
fasttext,28,0.3792
fasttext,29,0.3832
fasttext,30,0.3811
fasttext,31,0.3784
fasttext,32,0.3815
fasttext,33,0.3722
fasttext,34,0.3757
fasttext,35,0.3721
fasttext,36,0.3736
fasttext,37,0.3719
fasttext,38,0.3739
fasttext,39,0.3704
fasttext,40,0.3737
fasttext,41,0.3711
fasttext,42,0.3705
fasttext,43,0.368
fasttext,44,0.3639
fasttext,45,0.3688
fasttext,46,0.3683
fasttext,47,0.3755
fasttext,48,0.3674
fasttext,49,0.3652
fasttext,50,0.3578
bert,1,0.4737
bert,2,0.4432
bert,3,0.4307
bert,4,0.424
bert,5,0.4159
bert,6,0.4137
bert,7,0.4045
bert,8,0.3997
bert,9,0.3977
bert,10,0.3873
bert,11,0.3902
bert,12,0.3816
bert,13,0.3782
bert,14,0.3769
bert,15,0.3753
bert,16,0.3664
bert,17,0.3644
bert,18,0.3608
bert,19,0.3606
bert,20,0.3549
bert,21,0.3485
bert,22,0.3471
bert,23,0.3466
bert,24,0.341
bert,25,0.3364
bert,26,0.3377
bert,27,0.3339
bert,28,0.3312
bert,29,0.3288
bert,30,0.3306
bert,31,0.3242
bert,32,0.3194
bert,33,0.3217
bert,34,0.3182
bert,35,0.3185
bert,36,0.3116
bert,37,0.3092
bert,38,0.3121
bert,39,0.3083
bert,40,0.3079
bert,41,0.3062
bert,42,0.3046
bert,43,0.3007
bert,44,0.3032
bert,45,0.2979
bert,46,0.2962
bert,47,0.2967
bert,48,0.2947
bert,49,0.2932
bert,50,0.2945
sbert,1,0.4177
sbert,2,0.3812
sbert,3,0.3681
sbert,4,0.3575
sbert,5,0.3513
sbert,6,0.3511
sbert,7,0.3429
sbert,8,0.3364
sbert,9,0.3301
sbert,10,0.3265
sbert,11,0.3246
sbert,12,0.3194
sbert,13,0.3124
sbert,14,0.3103
sbert,15,0.3075
sbert,16,0.2994
sbert,17,0.302
sbert,18,0.2934
sbert,19,0.2927
sbert,20,0.2902
sbert,21,0.2813
sbert,22,0.2855
sbert,23,0.2858
sbert,24,0.2805
sbert,25,0.2764
sbert,26,0.28
sbert,27,0.2699
sbert,28,0.2733
sbert,29,0.2691
sbert,30,0.2717
sbert,31,0.2634
sbert,32,0.2694
sbert,33,0.2649
sbert,34,0.263
sbert,35,0.2591
sbert,36,0.2599
sbert,37,0.2596
sbert,38,0.2498
sbert,39,0.2556
sbert,40,0.2469
sbert,41,0.2497
sbert,42,0.2486
sbert,43,0.2474
sbert,44,0.2398
sbert,45,0.2439
sbert,46,0.2465
sbert,47,0.2422
sbert,48,0.2448
sbert,49,0.2385
sbert,50,0.2417
simcse,1,0.4621
simcse,2,0.4256
simcse,3,0.4156
simcse,4,0.4034
simcse,5,0.3958
simcse,6,0.3908
simcse,7,0.3838
simcse,8,0.379
simcse,9,0.3756
simcse,10,0.3657
simcse,11,0.3605
simcse,12,0.3577
simcse,13,0.3511
simcse,14,0.3467
simcse,15,0.3468
simcse,16,0.3428
simcse,17,0.3384
simcse,18,0.3291
simcse,19,0.3282
simcse,20,0.3295
simcse,21,0.3221
simcse,22,0.3145
simcse,23,0.3227
simcse,24,0.3132
simcse,25,0.3161
simcse,26,0.3074
simcse,27,0.3073
simcse,28,0.3011
simcse,29,0.3006
simcse,30,0.3031
simcse,31,0.3022
simcse,32,0.2979
simcse,33,0.2931
simcse,34,0.2949
simcse,35,0.2877
simcse,36,0.2895
simcse,37,0.2853
simcse,38,0.281
simcse,39,0.2903
simcse,40,0.281
simcse,41,0.2831
simcse,42,0.2756
simcse,43,0.2728
simcse,44,0.2778
simcse,45,0.274
simcse,46,0.2734
simcse,47,0.2736
simcse,48,0.2738
simcse,49,0.2672
simcse,50,0.2719
llm,1,0.3755
llm,2,0.3475
llm,3,0.3341
llm,4,0.3271
llm,5,0.3204
llm,6,0.3126
llm,7,0.3089
llm,8,0.3031
llm,9,0.2981
llm,10,0.2934
llm,11,0.2852
llm,12,0.2808
llm,13,0.2783
llm,14,0.2797
llm,15,0.2694
llm,16,0.2636
llm,17,0.2649
llm,18,0.2594
llm,19,0.2545
llm,20,0.2511
llm,21,0.248
llm,22,0.2455
llm,23,0.2438
llm,24,0.2482
llm,25,0.2371
llm,26,0.2392
llm,27,0.2355
llm,28,0.2337
llm,29,0.2307
llm,30,0.2233
llm,31,0.2279
llm,32,0.221
llm,33,0.2201
llm,34,0.2211
llm,35,0.2149
llm,36,0.2172
llm,37,0.2184
llm,38,0.2136
llm,39,0.2142
llm,40,0.2182
llm,41,0.2093
llm,42,0.2092
llm,43,0.2085
llm,44,0.2102
llm,45,0.2015
llm,46,0.2052
llm,47,0.2015
llm,48,0.1931
llm,49,0.2039
llm,50,0.2017
