word2vec,1,2.54
word2vec,2,2.15
word2vec,3,2.12
word2vec,4,2.11
word2vec,5,2.25
word2vec,6,2.3
word2vec,7,2.2
word2vec,8,2.39
word2vec,9,2.29
word2vec,10,2.35
word2vec,11,2.39
word2vec,12,2.34
word2vec,13,2.41
word2vec,14,2.43
word2vec,15,2.48
word2vec,16,2.45
word2vec,17,2.43
word2vec,18,2.38
word2vec,19,2.44
word2vec,20,2.39
word2vec,21,2.46
word2vec,22,2.22
word2vec,23,2.36
word2vec,24,2.33
word2vec,25,2.43
word2vec,26,2.57
word2vec,27,2.53
word2vec,28,2.6
word2vec,29,2.57
word2vec,30,2.5
word2vec,31,2.42
word2vec,32,2.35
word2vec,33,2.32
word2vec,34,2.42
word2vec,35,2.51
word2vec,36,2.58
word2vec,37,2.54
word2vec,38,2.54
word2vec,39,2.67
word2vec,40,2.55
word2vec,41,2.56
word2vec,42,2.56
word2vec,43,2.6
word2vec,44,2.58
word2vec,45,2.69
word2vec,46,2.48
word2vec,47,2.49
word2vec,48,2.57
word2vec,49,2.32
word2vec,50,2.28
glove,1,2.26
glove,2,2.45
glove,3,2.08
glove,4,2.31
glove,5,2.18
glove,6,2.18
glove,7,2.16
glove,8,2.23
glove,9,2.27
glove,10,2.25
glove,11,2.14
glove,12,2.15
glove,13,2.22
glove,14,2.17
glove,15,2.3
glove,16,2.27
glove,17,2.19
glove,18,2.22
glove,19,2.17
glove,20,2.13
glove,21,2.22
glove,22,2.29
glove,23,2.24
glove,24,2.16
glove,25,2.32
glove,26,2.29
glove,27,2.22
glove,28,2.19
glove,29,2.13
glove,30,2.21
glove,31,2.22
glove,32,2.26
glove,33,2.29
glove,34,2.18
glove,35,2.23
glove,36,2.23
glove,37,2.31
glove,38,2.3
glove,39,2.19
glove,40,2.16
glove,41,2.19
glove,42,2.13
glove,43,2.19
glove,44,2.23
glove,45,2.27
glove,46,2.21
glove,47,2.18
glove,48,2.29
glove,49,2.36
glove,50,2.32
fasttext,1,2.4
fasttext,2,2.4
fasttext,3,2.28
fasttext,4,2.3
fasttext,5,2.36
fasttext,6,2.27
fasttext,7,2.29
fasttext,8,2.39
fasttext,9,2.34
fasttext,10,2.14
fasttext,11,2.44
fasttext,12,2.27
fasttext,13,2.64
fasttext,14,2.2
fasttext,15,2.15
fasttext,16,2.16
fasttext,17,2.22
fasttext,18,2.52
fasttext,19,2.68
fasttext,20,2.19
fasttext,21,2.34
fasttext,22,2.32
fasttext,23,2.33
fasttext,24,2.35
fasttext,25,2.18
fasttext,26,2.26
fasttext,27,2.45
fasttext,28,2.09
fasttext,29,2.19
fasttext,30,2.14
fasttext,31,2.11
fasttext,32,2.09
fasttext,33,2.11
fasttext,34,2.05
fasttext,35,2.24
fasttext,36,2.1
fasttext,37,2.18
fasttext,38,2.14
fasttext,39,2.13
fasttext,40,2.24
fasttext,41,2.14
fasttext,42,2.16
fasttext,43,2.15
fasttext,44,2.19
fasttext,45,2.11
fasttext,46,2.18
fasttext,47,2.08
fasttext,48,2.13
fasttext,49,2.13
fasttext,50,2.08
bert,1,2.12
bert,2,2.21
bert,3,2.16
bert,4,2.14
bert,5,2.27
bert,6,2.2
bert,7,2.34
bert,8,2.19
bert,9,2.33
bert,10,2.23
bert,11,2.21
bert,12,2.58
bert,13,2.39
bert,14,2.4
bert,15,2.37
bert,16,2.2
bert,17,2.26
bert,18,2.38
bert,19,2.24
bert,20,2.26
bert,21,2.38
bert,22,2.38
bert,23,2.34
bert,24,2.33
bert,25,2.39
bert,26,2.41
bert,27,2.49
bert,28,2.39
bert,29,2.32
bert,30,2.19
bert,31,2.25
bert,32,2.4
bert,33,2.4
bert,34,2.32
bert,35,2.34
bert,36,2.27
bert,37,2.32
bert,38,2.38
bert,39,2.27
bert,40,2.32
bert,41,2.39
bert,42,2.29
bert,43,2.4
bert,44,2.22
bert,45,2.29
bert,46,2.3
bert,47,2.29
bert,48,2.35
bert,49,2.27
bert,50,2.36
sbert,1,2.3
sbert,2,2.29
sbert,3,2.3
sbert,4,2.28
sbert,5,2.48
sbert,6,2.28
sbert,7,2.33
sbert,8,2.38
sbert,9,2.36
sbert,10,2.42
sbert,11,2.27
sbert,12,2.53
sbert,13,2.47
sbert,14,2.32
sbert,15,2.41
sbert,16,2.35
sbert,17,2.26
sbert,18,2.49
sbert,19,2.35
sbert,20,2.4
sbert,21,2.42
sbert,22,2.35
sbert,23,2.33
sbert,24,2.41
sbert,25,2.27
sbert,26,2.24
sbert,27,2.29
sbert,28,2.34
sbert,29,2.35
sbert,30,2.52
sbert,31,2.28
sbert,32,2.37
sbert,33,2.33
sbert,34,2.41
sbert,35,2.33
sbert,36,2.39
sbert,37,2.5
sbert,38,2.32
sbert,39,2.38
sbert,40,2.33
sbert,41,2.38
sbert,42,2.29
sbert,43,2.39
sbert,44,2.27
sbert,45,2.31
sbert,46,2.42
sbert,47,2.38
sbert,48,2.32
sbert,49,2.29
sbert,50,2.42
simcse,1,2.18
simcse,2,2.36
simcse,3,2.24
simcse,4,2.31
simcse,5,2.37
simcse,6,2.42
simcse,7,2.33
simcse,8,2.28
simcse,9,2.29
simcse,10,2.4
simcse,11,2.32
simcse,12,2.24
simcse,13,2.38
simcse,14,2.31
simcse,15,2.42
simcse,16,2.41
simcse,17,2.27
simcse,18,2.23
simcse,19,2.33
simcse,20,2.3
simcse,21,2.48
simcse,22,2.35
simcse,23,2.29
simcse,24,2.82
simcse,25,2.17
simcse,26,2.34
simcse,27,2.52
simcse,28,2.35
simcse,29,2.35
simcse,30,2.43
simcse,31,2.38
simcse,32,2.53
simcse,33,2.59
simcse,34,2.31
simcse,35,2.48
simcse,36,2.42
simcse,37,2.23
simcse,38,2.34
simcse,39,2.45
simcse,40,2.57
simcse,41,2.48
simcse,42,2.38
simcse,43,2.36
simcse,44,2.42
simcse,45,2.37
simcse,46,2.56
simcse,47,2.55
simcse,48,2.59
simcse,49,2.48
simcse,50,2.37
llm,1,2.18
llm,2,2.66
llm,3,2.53
llm,4,2.56
llm,5,2.4
llm,6,2.49
llm,7,2.62
llm,8,2.45
llm,9,2.25
llm,10,2.38
llm,11,2.39
llm,12,2.34
llm,13,2.47
llm,14,2.41
llm,15,2.4
llm,16,2.37
llm,17,2.47
llm,18,2.41
llm,19,2.42
llm,20,2.38
llm,21,2.48
llm,22,2.35
llm,23,2.46
llm,24,2.48
llm,25,2.29
llm,26,2.31
llm,27,2.39
llm,28,2.49
llm,29,2.47
llm,30,2.32
llm,31,2.41
llm,32,2.47
llm,33,2.51
llm,34,2.38
llm,35,2.48
llm,36,2.44
llm,37,2.31
llm,38,2.36
llm,39,2.37
llm,40,2.49
llm,41,2.31
llm,42,2.33
llm,43,2.36
llm,44,2.31
llm,45,2.28
llm,46,2.57
llm,47,2.24
llm,48,2.26
llm,49,2.21
llm,50,2.4
