word2vec,1,57.1638,0.5913,0.5609,0.5269
word2vec,2,57.1238,0.582,0.5621,0.5388
word2vec,3,57.3639,0.5897,0.5636,0.5349
word2vec,4,57.4573,0.5887,0.565,0.539
word2vec,5,57.484,0.5905,0.565,0.5374
word2vec,6,57.4707,0.5884,0.5652,0.5399
word2vec,7,57.3106,0.5798,0.5652,0.5484
word2vec,8,57.3372,0.5853,0.5641,0.5403
word2vec,9,57.6041,0.587,0.5672,0.5459
word2vec,10,57.5507,0.585,0.567,0.5473
word2vec,11,57.484,0.5871,0.5656,0.5421
word2vec,12,57.4039,0.5869,0.5647,0.5399
word2vec,13,57.564,0.5852,0.5671,0.5474
word2vec,14,57.5374,0.5912,0.5655,0.538
word2vec,15,57.484,0.5893,0.5652,0.539
word2vec,16,57.5107,0.5916,0.5651,0.5367
word2vec,17,57.5374,0.5859,0.5666,0.5456
word2vec,18,57.444,0.5893,0.5647,0.5378
word2vec,19,57.484,0.5889,0.5653,0.5395
word2vec,20,57.4039,0.5867,0.5647,0.5403
glove,1,79.4824,0.7949,0.7953,0.7948
glove,2,79.8826,0.7989,0.7993,0.7988
glove,3,80.1628,0.8015,0.802,0.8015
glove,4,80.0961,0.8008,0.8004,0.8006
glove,5,80.9899,0.8099,0.8104,0.8098
glove,6,80.7097,0.8068,0.807,0.8069
glove,7,80.9232,0.809,0.8094,0.8091
glove,8,81.2967,0.8127,0.8129,0.8128
glove,9,81.0299,0.811,0.8091,0.8096
glove,10,81.4835,0.8154,0.8157,0.8148
glove,11,81.27,0.8126,0.813,0.8126
glove,12,81.1499,0.8112,0.8114,0.8113
glove,13,81.937,0.8192,0.819,0.8191
glove,14,81.6035,0.8158,0.8156,0.8157
glove,15,81.6169,0.8161,0.8165,0.8161
glove,16,81.31,0.8146,0.8116,0.8122
glove,17,81.7636,0.8175,0.8179,0.8175
glove,18,81.8303,0.818,0.8183,0.8181
glove,19,81.5101,0.816,0.8161,0.8151
glove,20,81.6836,0.8166,0.817,0.8167
fasttext,1,77.6681,0.7995,0.7713,0.7698
fasttext,2,70.4242,0.7776,0.6943,0.6764
fasttext,3,82.3906,0.8323,0.8269,0.8235
fasttext,4,82.9776,0.8339,0.8319,0.8297
fasttext,5,74.4797,0.7958,0.7368,0.7288
fasttext,6,78.802,0.8153,0.7823,0.7808
fasttext,7,68.8634,0.7795,0.6776,0.6529
fasttext,8,78.175,0.815,0.7755,0.773
fasttext,9,71.1179,0.7917,0.701,0.6831
fasttext,10,84.7118,0.8469,0.8471,0.847
fasttext,11,79.1889,0.8208,0.7861,0.7846
fasttext,12,84.4317,0.8443,0.8447,0.8443
fasttext,13,84.0448,0.8433,0.8422,0.8404
fasttext,14,80.9899,0.8263,0.8056,0.8058
fasttext,15,82.9909,0.8382,0.8328,0.8295
fasttext,16,81.9104,0.8323,0.8153,0.8158
fasttext,17,84.7118,0.8477,0.848,0.8471
fasttext,18,84.325,0.8439,0.8422,0.8427
fasttext,19,80.2161,0.8279,0.7968,0.796
fasttext,20,84.2049,0.8443,0.8404,0.8412
bert,1,81.5635,0.8162,0.8165,0.8156
bert,2,81.4701,0.8148,0.8152,0.8146
bert,3,82.0838,0.8206,0.8207,0.8206
bert,4,82.1638,0.8214,0.8213,0.8214
bert,5,82.2705,0.8246,0.8242,0.8227
bert,6,82.2705,0.8232,0.8235,0.8227
bert,7,82.3372,0.8243,0.8244,0.8234
