word2vec,1,57.1238,0.5845,0.5616,0.5349
word2vec,2,57.1238,0.5847,0.5615,0.5346
word2vec,3,57.3372,0.5885,0.5635,0.5357
word2vec,4,57.2972,0.583,0.5641,0.5426
word2vec,5,57.3773,0.5846,0.5648,0.5427
word2vec,6,57.3639,0.5844,0.5647,0.5425
word2vec,7,57.4306,0.5843,0.5656,0.5448
word2vec,8,57.4306,0.5883,0.5647,0.5388
word2vec,9,57.5907,0.5854,0.5674,0.548
word2vec,10,57.6041,0.588,0.567,0.5444
word2vec,11,57.4707,0.5846,0.566,0.5454
word2vec,12,57.5507,0.5856,0.5668,0.5464
word2vec,13,57.5107,0.5842,0.5667,0.5474
word2vec,14,57.6174,0.5877,0.5672,0.5452
word2vec,15,57.5907,0.5902,0.5664,0.5409
word2vec,16,57.444,0.5875,0.5651,0.5403
word2vec,17,57.4039,0.5843,0.5652,0.5439
word2vec,18,57.5374,0.5888,0.566,0.5413
word2vec,19,57.524,0.5905,0.5655,0.5385
word2vec,20,57.6574,0.5892,0.5674,0.5443
glove,1,77.9749,0.7799,0.7803,0.7797
glove,2,78.6286,0.789,0.788,0.7862
glove,3,78.9888,0.7919,0.7914,0.7899
glove,4,79.0288,0.7904,0.7894,0.7897
glove,5,79.4023,0.7986,0.7962,0.7938
glove,6,79.6692,0.8008,0.7988,0.7965
glove,7,79.8426,0.7998,0.7996,0.7984
glove,8,79.9626,0.8005,0.8006,0.7996
glove,9,79.9093,0.7989,0.7993,0.799
glove,10,79.6291,0.801,0.7985,0.7961
glove,11,80.5496,0.8065,0.8066,0.8055
glove,12,80.4429,0.8052,0.8054,0.8044
glove,13,80.3095,0.8064,0.805,0.803
glove,14,80.2828,0.8026,0.8024,0.8025
glove,15,80.2028,0.8056,0.804,0.8019
glove,16,80.5896,0.8057,0.8055,0.8056
glove,17,80.7898,0.8079,0.8083,0.8078
glove,18,80.7497,0.8081,0.8084,0.8075
glove,19,79.8826,0.8047,0.8013,0.7986
glove,20,80.5896,0.8077,0.8073,0.8059
fasttext,1,81.9104,0.8188,0.8191,0.8189
fasttext,2,82.8575,0.8295,0.8296,0.8286
fasttext,3,81.6836,0.8275,0.8202,0.8162
fasttext,4,80.6564,0.8254,0.811,0.8051
fasttext,5,82.9242,0.8326,0.8272,0.828
fasttext,6,83.2177,0.8355,0.834,0.8321
fasttext,7,82.0438,0.8309,0.817,0.8177
fasttext,8,83.5379,0.8389,0.8373,0.8353
fasttext,9,84.6051,0.8464,0.8453,0.8456
fasttext,10,83.3911,0.8386,0.8361,0.8338
fasttext,11,84.3517,0.844,0.8444,0.8435
fasttext,12,82.564,0.8368,0.829,0.825
fasttext,13,83.6313,0.839,0.838,0.8363
fasttext,14,83.698,0.8418,0.8347,0.8355
fasttext,15,83.2978,0.8406,0.8358,0.8327
fasttext,16,82.9109,0.8372,0.832,0.8287
fasttext,17,84.405,0.8465,0.8424,0.8431
fasttext,18,84.0048,0.8455,0.8376,0.8386
fasttext,19,85.0053,0.8511,0.8489,0.8495
fasttext,20,84.2049,0.8466,0.8442,0.8419
bert,1,80.8565,0.8087,0.8092,0.8085
bert,2,81.4835,0.8146,0.8149,0.8147
bert,3,81.4434,0.8158,0.8157,0.8144
bert,4,81.937,0.8191,0.8191,0.8191
bert,5,81.1099,0.8182,0.8138,0.8108
bert,6,82.2038,0.8218,0.8222,0.8219
bert,7,81.7102,0.8195,0.8187,0.8171
bert,8,82.5507,0.8252,0.8254,0.8253
bert,9,82.3506,0.8233,0.8238,0.8234
bert,10,82.3639,0.8234,0.8234,0.8234
bert,11,82.6841,0.8269,0.8273,0.8268
bert,12,82.2038,0.8236,0.8234,0.822
bert,13,82.6441,0.8266,0.8271,0.8264
bert,14,82.6574,0.8263,0.8264,0.8264
bert,15,82.524,0.8267,0.8265,0.8252
bert,16,82.8575,0.8287,0.8291,0.8285
bert,17,82.6974,0.8268,0.8272,0.8269
bert,18,82.9109,0.8289,0.8291,0.8289
bert,19,82.3372,0.8253,0.8248,0.8234
bert,20,82.8308,0.8284,0.8289,0.8283
sbert,1,84.7519,0.8476,0.8469,0.8472
sbert,2,85.5523,0.8553,0.8557,0.8554
sbert,3,85.8058,0.8579,0.8584,0.858
sbert,4,85.8591,0.8591,0.8577,0.8582
sbert,5,85.9792,0.8604,0.8589,0.8594
sbert,6,86.0726,0.8608,0.8602,0.8604
sbert,7,86.1926,0.862,0.8614,0.8616
sbert,8,86.1926,0.8618,0.8623,0.8619
sbert,9,86.3394,0.8632,0.8637,0.8633
sbert,10,86.2327,0.8621,0.8625,0.8622
sbert,11,86.7263,0.867,0.8674,0.8672
sbert,12,86.1126,0.8616,0.8603,0.8607
sbert,13,86.4061,0.8644,0.8648,0.864
sbert,14,86.5261,0.865,0.8654,0.8651
sbert,15,86.4194,0.8647,0.8651,0.8642
sbert,16,86.7529,0.8675,0.868,0.8675
sbert,17,86.3127,0.863,0.8635,0.8631
sbert,18,86.0993,0.8614,0.8602,0.8606
sbert,19,86.4861,0.8647,0.8651,0.8648
sbert,20,86.3127,0.8637,0.8623,0.8627
simcse,1,81.9771,0.82,0.8189,0.8193
simcse,2,82.484,0.8248,0.8253,0.8248
simcse,3,82.564,0.8261,0.8247,0.8251
simcse,4,82.9109,0.8289,0.8293,0.829
simcse,5,83.1777,0.8315,0.8315,0.8315
